"letters_id","sender_id","recipient_id","send_date_computable1","source_loc_id","SourceLAT","SourceLNG","target_loc_id","TargetLAT","TargetLNG","GEOM"
"era_cwe_819","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1518-04-20","paris_FR_gid_2988507","48.85341","2.3488","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (2.3488 48.85341 , 4.70093 50.87959) |era_cwe_819"
"era_cwe_896","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1518-10-31","paris_FR_gid_2988507","48.85341","2.3488","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (2.3488 48.85341 , 4.70093 50.87959) |era_cwe_896"
"era_cwe_915","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1519-02-01","paris_FR_gid_2988507","48.85341","2.3488","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (2.3488 48.85341 , 4.70093 50.87959) |era_cwe_915"
"era_cwe_924","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1519-03-06","paris_FR_gid_2988507","48.85341","2.3488","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (2.3488 48.85341 , 4.70093 50.87959) |era_cwe_924"
"era_cwe_929","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1519-03-19","paris_FR_gid_2988507","48.85341","2.3488","mechelen_BE_gid_2791537","51.02574","4.47762","LINESTRING (2.3488 48.85341 , 4.47762 51.02574) |era_cwe_929"
"era_cwe_987","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1519-06-10","paris_FR_gid_2988507","48.85341","2.3488","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (2.3488 48.85341 , 4.70093 50.87959) |era_cwe_987"
"era_cwe_992","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1519-06-30","paris_FR_gid_2988507","48.85341","2.3488","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (2.3488 48.85341 , 4.70093 50.87959) |era_cwe_992"
"gbudé_gueudet_0_1","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","787d6f65-20ca-43cb-bd8a-2771033d9cf4","1503-01-01","paris_FR_gid_2988507","48.85341","2.3488","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (2.3488 48.85341 , 2.3488 48.85341) |gbudé_gueudet_0_1"
"gbudé_gueudet_0_2","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","caaa7a02-5d35-41ef-bf54-fd37661dca81","1503-08-18","paris_FR_gid_2988507","48.85341","2.3488","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (2.3488 48.85341 , 2.3488 48.85341) |gbudé_gueudet_0_2"
"gbudé_gueudet_0_3","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","95a7c0a6-f582-4b68-b2d5-6fe4f238fb08","1505-05-01","rome_IT_gid_3169070","41.89193","12.51133","rome_IT_gid_3169070","41.89193","12.51133","LINESTRING (12.51133 41.89193 , 12.51133 41.89193) |gbudé_gueudet_0_3"
"gbudé_gueudet_1","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","fa8b4f44-551f-4cc6-a4f7-d5fb957064ae","1510-03-14","paris_FR_gid_2988507","48.85341","2.3488","milano_IT_gid_3173435","45.46427","9.18951","LINESTRING (2.3488 48.85341 , 9.18951 45.46427) |gbudé_gueudet_1"
"gbudé_gueudet_10","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","323b3987-6b7c-4bbd-853b-abe1dd1f85dd","1517-07-10","paris_FR_gid_2988507","48.85341","2.3488","london_GB_gid_2643743","51.50853","-0.12574","LINESTRING (2.3488 48.85341 , -0.12574 51.50853) |gbudé_gueudet_10"
"gbudé_gueudet_100","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","1521-06-09","dijon_FR_gid_3021372","47.31667","5.01667","frankfurt_am_main_DE_gid_2925533","50.11552","8.68417","LINESTRING (5.01667 47.31667 , 8.68417 50.11552) |gbudé_gueudet_100"
"gbudé_gueudet_103","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","4de6dad8-84ae-4acd-9b76-0e2064602f71","1521-06-18","dijon_FR_gid_3021372","47.31667","5.01667","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (5.01667 47.31667 , 2.3488 48.85341) |gbudé_gueudet_103"
"gbudé_gueudet_104","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","4de6dad8-84ae-4acd-9b76-0e2064602f71","1521-06-19","dijon_FR_gid_3021372","47.31667","5.01667","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (5.01667 47.31667 , 2.3488 48.85341) |gbudé_gueudet_104"
"gbudé_gueudet_105","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","858be5f4-ac10-4173-9b0c-b6946b10bf7b","1521-06-21","dijon_FR_gid_3021372","47.31667","5.01667","noyon_FR_gid_2989877","49.58333","3","LINESTRING (5.01667 47.31667 , 3 49.58333) |gbudé_gueudet_105"
"gbudé_gueudet_107","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","a5f0ec00-9ab8-4195-99fa-3bdeb77e082c","1521-07-01","nuits_saint_georges_FR_gid_2989837","47.13683","4.949","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (4.949 47.13683 , 2.3488 48.85341) |gbudé_gueudet_107"
"gbudé_gueudet_108","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","b685896b-0987-4f43-8d24-a92aee969718","1521-07-16","dijon_FR_gid_3021372","47.31667","5.01667","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (5.01667 47.31667 , 2.3488 48.85341) |gbudé_gueudet_108"
"gbudé_gueudet_110","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0462ba32-d306-4286-9c4f-2bb98438fa01","1521-08-09","autun_FR_gid_3035883","46.95104","4.29869","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (4.29869 46.95104 , 2.3488 48.85341) |gbudé_gueudet_110"
"gbudé_gueudet_111","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","2f9f4670-36d3-478b-9348-6b4cd90dde8d","1521-08-14","autun_FR_gid_3035883","46.95104","4.29869","fontenay_le_comte_FR_gid_3017921","46.46667","-0.81667","LINESTRING (4.29869 46.95104 , -0.81667 46.46667) |gbudé_gueudet_111"
"gbudé_gueudet_113","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0462ba32-d306-4286-9c4f-2bb98438fa01","1521-08-30","troyes_FR_gid_2971549","48.3","4.08333","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (4.08333 48.3 , 2.3488 48.85341) |gbudé_gueudet_113"
"gbudé_gueudet_115","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","4de6dad8-84ae-4acd-9b76-0e2064602f71","1521-09-02","troyes_FR_gid_2971549","48.3","4.08333","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (4.08333 48.3 , 2.3488 48.85341) |gbudé_gueudet_115"
"gbudé_gueudet_118","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","10f58e5e-e43a-405e-901a-3633cbf82bc9","1521-09-12","reims_FR_gid_2984114","49.25","4.03333","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (4.03333 49.25 , 2.3488 48.85341) |gbudé_gueudet_118"
"gbudé_gueudet_12","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","fca3ef2d-681d-49ff-b700-1929e91f81a1","1517-07-31","paris_FR_gid_2988507","48.85341","2.3488","london_GB_gid_2643743","51.50853","-0.12574","LINESTRING (2.3488 48.85341 , -0.12574 51.50853) |gbudé_gueudet_12"
"gbudé_gueudet_120","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","b685896b-0987-4f43-8d24-a92aee969718","1521-09-24","reims_FR_gid_2984114","49.25","4.03333","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (4.03333 49.25 , 2.3488 48.85341) |gbudé_gueudet_120"
"gbudé_gueudet_124","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0462ba32-d306-4286-9c4f-2bb98438fa01","1521-10-18","élincourt_FR_gid_3020293","50.04475","3.37125","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (3.37125 50.04475 , 2.3488 48.85341) |gbudé_gueudet_124"
"gbudé_gueudet_125","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0462ba32-d306-4286-9c4f-2bb98438fa01","1521-10-25","bouchain_FR_gid_3031380","50.28519","3.31491","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (3.31491 50.28519 , 2.3488 48.85341) |gbudé_gueudet_125"
"gbudé_gueudet_129","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","6c2e096f-f410-425a-959b-da46921b5279","1521-12-13","paris_FR_gid_2988507","48.85341","2.3488","genoa_IT_gid_3176219","44.4264","8.91519","LINESTRING (2.3488 48.85341 , 8.91519 44.4264) |gbudé_gueudet_129"
"gbudé_gueudet_136","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","aaa102d1-a010-42df-ab19-a6f44c44933b","1522-04-24","lyon_FR_gid_2996944","45.74846","4.84671","padova_IT_gid_3171728","45.40797","11.88586","LINESTRING (4.84671 45.74846 , 11.88586 45.40797) |gbudé_gueudet_136"
"gbudé_gueudet_146","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","58ee45dd-3103-4bb1-a3a8-6bc8a4b4fbb6","1523-09-20","lyon_FR_gid_2996944","45.74846","4.84671","florence_IT_gid_3176959","43.77925","11.24626","LINESTRING (4.84671 45.74846 , 11.24626 43.77925) |gbudé_gueudet_146"
"gbudé_gueudet_146_1","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","08bc2797-a901-4407-8c0d-e39b72becf3f","1524-01-27","paris_FR_gid_2988507","48.85341","2.3488","fontenay_le_comte_FR_gid_3017921","46.46667","-0.81667","LINESTRING (2.3488 48.85341 , -0.81667 46.46667) |gbudé_gueudet_146_1"
"gbudé_gueudet_146_2","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","2f9f4670-36d3-478b-9348-6b4cd90dde8d","1524-02-24","paris_FR_gid_2988507","48.85341","2.3488","fontenay_le_comte_FR_gid_3017921","46.46667","-0.81667","LINESTRING (2.3488 48.85341 , -0.81667 46.46667) |gbudé_gueudet_146_2"
"gbudé_gueudet_149","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","4de6dad8-84ae-4acd-9b76-0e2064602f71","1524-09-12","avignon_FR_gid_3035681","43.94834","4.80892","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (4.80892 43.94834 , 2.3488 48.85341) |gbudé_gueudet_149"
"gbudé_gueudet_153","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","47a073b9-cc8e-4ec4-9ab0-b9ba289db498","1524-11-16","lyon_FR_gid_2996944","45.74846","4.84671","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (4.84671 45.74846 , 2.3488 48.85341) |gbudé_gueudet_153"
"gbudé_gueudet_159_2","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","e1cd9007-1400-4ea8-b839-bac9b9a404a4","1526-05-25","paris_FR_gid_2988507","48.85341","2.3488","rouen_FR_gid_2982652","49.44313","1.09932","LINESTRING (2.3488 48.85341 , 1.09932 49.44313) |gbudé_gueudet_159_2"
"gbudé_gueudet_160_1","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","f9e11bac-0cae-4e9e-acb8-6b67480b2ad6","1527-06-23","paris_FR_gid_2988507","48.85341","2.3488","rodez_FR_gid_2983154","44.35258","2.57338","LINESTRING (2.3488 48.85341 , 2.57338 44.35258) |gbudé_gueudet_160_1"
"gbudé_gueudet_160_2","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","f9e11bac-0cae-4e9e-acb8-6b67480b2ad6","1527-07-01","paris_FR_gid_2988507","48.85341","2.3488","rodez_FR_gid_2983154","44.35258","2.57338","LINESTRING (2.3488 48.85341 , 2.57338 44.35258) |gbudé_gueudet_160_2"
"gbudé_gueudet_161","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","763f4d64-dffb-40eb-bc45-2fde4992223e","1527-09-01","paris_FR_gid_2988507","48.85341","2.3488","london_GB_gid_2643743","51.50853","-0.12574","LINESTRING (2.3488 48.85341 , -0.12574 51.50853) |gbudé_gueudet_161"
"gbudé_gueudet_162","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","96a63010-6201-4f01-a82f-e6108cb30f08","1527-12-21","paris_FR_gid_2988507","48.85341","2.3488","carpentras_FR_gid_3028542","44.05","5.05","LINESTRING (2.3488 48.85341 , 5.05 44.05) |gbudé_gueudet_162"
"gbudé_gueudet_169","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","c3075cc7-2f2b-44ab-949c-eb15967cef26","NULL","paris_FR_gid_2988507","48.85341","2.3488","orléans_FR_gid_2989317","47.90289","1.90389","LINESTRING (2.3488 48.85341 , 1.90389 47.90289) |gbudé_gueudet_169"
"gbudé_gueudet_172","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","763f4d64-dffb-40eb-bc45-2fde4992223e","1527-06-25","paris_FR_gid_2988507","48.85341","2.3488","london_GB_gid_2643743","51.50853","-0.12574","LINESTRING (2.3488 48.85341 , -0.12574 51.50853) |gbudé_gueudet_172"
"gbudé_gueudet_172_3","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","639f3ce8-be9f-4993-b200-3fcde3a3b4e9","1529-09-24","paris_FR_gid_2988507","48.85341","2.3488","bourges_FR_gid_3031005","47.08333","2.4","LINESTRING (2.3488 48.85341 , 2.4 47.08333) |gbudé_gueudet_172_3"
"gbudé_gueudet_172_4","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","1a140b49-2cbf-4084-bda8-c78275a7975c","1529-12-06","paris_FR_gid_2988507","48.85341","2.3488","fontainebleau_palace_FR_gid_7535589","48.40222","2.70056","LINESTRING (2.3488 48.85341 , 2.70056 48.40222) |gbudé_gueudet_172_4"
"gbudé_gueudet_172_5","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","639f3ce8-be9f-4993-b200-3fcde3a3b4e9","1530-06-21","paris_FR_gid_2988507","48.85341","2.3488","bourges_FR_gid_3031005","47.08333","2.4","LINESTRING (2.3488 48.85341 , 2.4 47.08333) |gbudé_gueudet_172_5"
"gbudé_gueudet_172_8","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","d95500e5-0677-4695-ad88-880c1c1e331b","1533-02-05","paris_FR_gid_2988507","48.85341","2.3488","venice_IT_gid_3164603","45.43713","12.33265","LINESTRING (2.3488 48.85341 , 12.33265 45.43713) |gbudé_gueudet_172_8"
"gbudé_gueudet_173","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","7ef039d3-44a9-4b7a-91d6-974f6bd712cf","1534-01-24","paris_FR_gid_2988507","48.85341","2.3488","toulouse_FR_gid_2972315","43.60426","1.44367","LINESTRING (2.3488 48.85341 , 1.44367 43.60426) |gbudé_gueudet_173"
"gbudé_gueudet_175_1","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","c9a255e8-eb32-4374-ad89-503241629c28","1537-10-15","paris_FR_gid_2988507","48.85341","2.3488","bourges_FR_gid_3031005","47.08333","2.4","LINESTRING (2.3488 48.85341 , 2.4 47.08333) |gbudé_gueudet_175_1"
"gbudé_gueudet_175_2","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","b38af319-02eb-4159-8579-4e864c755667","1540-01-08","paris_FR_gid_2988507","48.85341","2.3488","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (2.3488 48.85341 , 4.70093 50.87959) |gbudé_gueudet_175_2"
"gbudé_gueudet_175_3","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","270286f5-d7af-492b-9e52-141601253d8a","1540-08-08","caudebec_en_caux_FR_gid_3028215","49.52577","0.72561","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (0.72561 49.52577 , 2.3488 48.85341) |gbudé_gueudet_175_3"
"gbudé_gueudet_19","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","763f4d64-dffb-40eb-bc45-2fde4992223e","1518-09-09","paris_FR_gid_2988507","48.85341","2.3488","london_GB_gid_2643743","51.50853","-0.12574","LINESTRING (2.3488 48.85341 , -0.12574 51.50853) |gbudé_gueudet_19"
"gbudé_gueudet_2","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","5375f20d-1943-4735-b423-abf59baadfaa","1511-03-25","paris_FR_gid_2988507","48.85341","2.3488","orléans_FR_gid_2989317","47.90289","1.90389","LINESTRING (2.3488 48.85341 , 1.90389 47.90289) |gbudé_gueudet_2"
"gbudé_gueudet_20","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","323b3987-6b7c-4bbd-853b-abe1dd1f85dd","1518-09-09","paris_FR_gid_2988507","48.85341","2.3488","london_GB_gid_2643743","51.50853","-0.12574","LINESTRING (2.3488 48.85341 , -0.12574 51.50853) |gbudé_gueudet_20"
"gbudé_gueudet_21","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","170b77cd-d77c-4cf0-bf43-4b83e0037eea","1518-10-25","paris_FR_gid_2988507","48.85341","2.3488","sankt_gallen_CH_gid_2658822","47.42391","9.37477","LINESTRING (2.3488 48.85341 , 9.37477 47.42391) |gbudé_gueudet_21"
"gbudé_gueudet_22_1","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","ce2e340e-9f50-4bd1-95e0-4ab14eaa0d09","1518-11-03","paris_FR_gid_2988507","48.85341","2.3488","cambridge_GB_gid_2653941","52.2","0.11667","LINESTRING (2.3488 48.85341 , 0.11667 52.2) |gbudé_gueudet_22_1"
"gbudé_gueudet_24","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","a20b6be9-28f9-46c7-b8cd-b6a0014d7d15","1518-11-27","paris_FR_gid_2988507","48.85341","2.3488","venice_IT_gid_3164603","45.43713","12.33265","LINESTRING (2.3488 48.85341 , 12.33265 45.43713) |gbudé_gueudet_24"
"gbudé_gueudet_28","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0462ba32-d306-4286-9c4f-2bb98438fa01","1519-04-16","lyon_FR_gid_2996944","45.74846","4.84671","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (4.84671 45.74846 , 2.3488 48.85341) |gbudé_gueudet_28"
"gbudé_gueudet_29","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0462ba32-d306-4286-9c4f-2bb98438fa01","1519-04-22","pierrelatte_FR_gid_2987259","44.37756","4.70198","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (4.70198 44.37756 , 2.3488 48.85341) |gbudé_gueudet_29"
"gbudé_gueudet_2_2","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","3ae0d8be-cb3d-4651-8fd9-ad99555056ab","1516-01-19","paris_FR_gid_2988507","48.85341","2.3488","troyes_FR_gid_2971549","48.3","4.08333","LINESTRING (2.3488 48.85341 , 4.08333 48.3) |gbudé_gueudet_2_2"
"gbudé_gueudet_30","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","4de6dad8-84ae-4acd-9b76-0e2064602f71","1519-05-03","montpellier_FR_gid_2992166","43.61092","3.87723","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (3.87723 43.61092 , 2.3488 48.85341) |gbudé_gueudet_30"
"gbudé_gueudet_31","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","64788439-39b6-468d-91ed-cbd6d1f9b435","1519-05-08","montpellier_FR_gid_2992166","43.61092","3.87723","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (3.87723 43.61092 , 2.3488 48.85341) |gbudé_gueudet_31"
"gbudé_gueudet_32","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","0462ba32-d306-4286-9c4f-2bb98438fa01","1519-05-10","montpellier_FR_gid_2992166","43.61092","3.87723","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (3.87723 43.61092 , 2.3488 48.85341) |gbudé_gueudet_32"
"gbudé_gueudet_37","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","740575be-0859-4714-8c95-b44cd0f26b4c","1519-07-05","paris_FR_gid_2988507","48.85341","2.3488","milano_IT_gid_3173435","45.46427","9.18951","LINESTRING (2.3488 48.85341 , 9.18951 45.46427) |gbudé_gueudet_37"
"gbudé_gueudet_38","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","968b6cc9-aee2-446a-a3e1-665fb91f4aab","1519-07-17","paris_FR_gid_2988507","48.85341","2.3488","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (2.3488 48.85341 , 7.57327 47.5584) |gbudé_gueudet_38"
"gbudé_gueudet_39","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","a9779b0b-cb2b-4a48-84c4-940449ef5c3c","1519-07-25","paris_FR_gid_2988507","48.85341","2.3488","freiburg_DE_gid_2925177","47.9959","7.85222","LINESTRING (2.3488 48.85341 , 7.85222 47.9959) |gbudé_gueudet_39"
"gbudé_gueudet_40","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","763f4d64-dffb-40eb-bc45-2fde4992223e","1519-08-12","paris_FR_gid_2988507","48.85341","2.3488","london_GB_gid_2643743","51.50853","-0.12574","LINESTRING (2.3488 48.85341 , -0.12574 51.50853) |gbudé_gueudet_40"
